Creation Type,Date Of Sleep,Local Time Offset,Sleep Score,BedTime,Sleep Start Time,Wake Up Time,Get Up Time,Total In Bed Duration (msec),Total Sleep Duration (msec),Total REM Sleep Duration (msec),Total Deep Sleep Duration (msec),Total REM Latency Duration (msec),Sleep Quality,Sleep Efficiency,Sleep Continuity,Total Awake Time (msec),Total Unknown Sleep Duration (msec),Total Light Sleep Duration (msec),Total Time to Fall Asleep (msec),Sleep Awakenings,Light Sleep Percentage, Deep Sleep Precentage, Rem Sleep Percentage, Session Type, Session Subtype,Is Simple Session,Sleep Temperature Diff from Baseline,Sleep Temperature Diff Classification,Edit Session Type,Original Start Time,Original End Time,Is Latest Edited Session,Sleep Analysis
Automatic,2022-06-02,-5.0,57.330513120469774,2022-06-02T04:47:12.000Z,2022-06-02T05:01:12.000Z,2022-06-02T11:59:42.000Z,2022-06-02T12:15:12.000Z,2.688E7,1.983E7,3420000.0,4200000.0,9930000.0,47.0,73.77232142857143,73.0,5280000.0,0.0,1.221E7,840000.0,2.0,61.57337367624811,21.18003025718608,17.246596066565807,Sleep,PrimarySleep,false,-0.0,Available,Not applicable,Not applicable,Not applicable,Not applicable,WAKE|2022-06-02T04:47:12.000Z|2022-06-02T05:01:12.000Z;LIGHT|2022-06-02T05:01:12.000Z|2022-06-02T05:14:12.000Z;DEEP|2022-06-02T05:14:12.000Z|2022-06-02T05:14:42.000Z;LIGHT|2022-06-02T05:14:42.000Z|2022-06-02T05:23:42.000Z;WAKE|2022-06-02T05:23:42.000Z|2022-06-02T05:24:12.000Z;LIGHT|2022-06-02T05:24:12.000Z|2022-06-02T05:28:12.000Z;DEEP|2022-06-02T05:28:12.000Z|2022-06-02T06:03:42.000Z;WAKE|2022-06-02T06:03:42.000Z|2022-06-02T06:04:12.000Z;LIGHT|2022-06-02T06:04:12.000Z|2022-06-02T06:20:42.000Z;WAKE|2022-06-02T06:20:42.000Z|2022-06-02T06:21:12.000Z;LIGHT|2022-06-02T06:21:12.000Z|2022-06-02T06:27:12.000Z;WAKE|2022-06-02T06:27:12.000Z|2022-06-02T06:27:42.000Z;LIGHT|2022-06-02T06:27:42.000Z|2022-06-02T06:43:42.000Z;WAKE|2022-06-02T06:43:42.000Z|2022-06-02T06:45:12.000Z;LIGHT|2022-06-02T06:45:12.000Z|2022-06-02T06:59:42.000Z;WAKE|2022-06-02T06:59:42.000Z|2022-06-02T07:00:12.000Z;LIGHT|2022-06-02T07:00:12.000Z|2022-06-02T07:09:42.000Z;WAKE|2022-06-02T07:09:42.000Z|2022-06-02T07:11:12.000Z;LIGHT|2022-06-02T07:11:12.000Z|2022-06-02T07:16:42.000Z;WAKE|2022-06-02T07:16:42.000Z|2022-06-02T07:17:12.000Z;LIGHT|2022-06-02T07:17:12.000Z|2022-06-02T07:24:12.000Z;WAKE|2022-06-02T07:24:12.000Z|2022-06-02T07:24:42.000Z;LIGHT|2022-06-02T07:24:42.000Z|2022-06-02T07:26:42.000Z;WAKE|2022-06-02T07:26:42.000Z|2022-06-02T07:27:42.000Z;LIGHT|2022-06-02T07:27:42.000Z|2022-06-02T07:29:12.000Z;WAKE|2022-06-02T07:29:12.000Z|2022-06-02T07:29:42.000Z;LIGHT|2022-06-02T07:29:42.000Z|2022-06-02T07:34:12.000Z;WAKE|2022-06-02T07:34:12.000Z|2022-06-02T07:34:42.000Z;LIGHT|2022-06-02T07:34:42.000Z|2022-06-02T07:39:12.000Z;WAKE|2022-06-02T07:39:12.000Z|2022-06-02T07:41:12.000Z;LIGHT|2022-06-02T07:41:12.000Z|2022-06-02T07:43:42.000Z;WAKE|2022-06-02T07:43:42.000Z|2022-06-02T07:44:12.000Z;LIGHT|2022-06-02T07:44:12.000Z|2022-06-02T07:46:42.000Z;REM|2022-06-02T07:46:42.000Z|2022-06-02T07:48:12.000Z;WAKE|2022-06-02T07:48:12.000Z|2022-06-02T07:52:12.000Z;LIGHT|2022-06-02T07:52:12.000Z|2022-06-02T07:54:12.000Z;REM|2022-06-02T07:54:12.000Z|2022-06-02T07:55:12.000Z;WAKE|2022-06-02T07:55:12.000Z|2022-06-02T07:56:12.000Z;REM|2022-06-02T07:56:12.000Z|2022-06-02T08:02:42.000Z;WAKE|2022-06-02T08:02:42.000Z|2022-06-02T08:05:42.000Z;REM|2022-06-02T08:05:42.000Z|2022-06-02T08:07:42.000Z;WAKE|2022-06-02T08:07:42.000Z|2022-06-02T08:09:12.000Z;REM|2022-06-02T08:09:12.000Z|2022-06-02T08:09:42.000Z;LIGHT|2022-06-02T08:09:42.000Z|2022-06-02T08:11:42.000Z;WAKE|2022-06-02T08:11:42.000Z|2022-06-02T08:54:42.000Z;LIGHT|2022-06-02T08:54:42.000Z|2022-06-02T09:14:12.000Z;DEEP|2022-06-02T09:14:12.000Z|2022-06-02T09:16:12.000Z;LIGHT|2022-06-02T09:16:12.000Z|2022-06-02T09:18:42.000Z;DEEP|2022-06-02T09:18:42.000Z|2022-06-02T09:50:42.000Z;WAKE|2022-06-02T09:50:42.000Z|2022-06-02T09:51:12.000Z;LIGHT|2022-06-02T09:51:12.000Z|2022-06-02T10:16:42.000Z;WAKE|2022-06-02T10:16:42.000Z|2022-06-02T10:18:12.000Z;LIGHT|2022-06-02T10:18:12.000Z|2022-06-02T10:20:42.000Z;REM|2022-06-02T10:20:42.000Z|2022-06-02T10:27:12.000Z;WAKE|2022-06-02T10:27:12.000Z|2022-06-02T10:27:42.000Z;REM|2022-06-02T10:27:42.000Z|2022-06-02T10:30:12.000Z;WAKE|2022-06-02T10:30:12.000Z|2022-06-02T10:30:42.000Z;REM|2022-06-02T10:30:42.000Z|2022-06-02T10:50:42.000Z;WAKE|2022-06-02T10:50:42.000Z|2022-06-02T10:51:12.000Z;REM|2022-06-02T10:51:12.000Z|2022-06-02T10:58:42.000Z;WAKE|2022-06-02T10:58:42.000Z|2022-06-02T10:59:42.000Z;REM|2022-06-02T10:59:42.000Z|2022-06-02T11:05:42.000Z;WAKE|2022-06-02T11:05:42.000Z|2022-06-02T11:06:42.000Z;REM|2022-06-02T11:06:42.000Z|2022-06-02T11:07:42.000Z;WAKE|2022-06-02T11:07:42.000Z|2022-06-02T11:10:42.000Z;LIGHT|2022-06-02T11:10:42.000Z|2022-06-02T11:12:12.000Z;WAKE|2022-06-02T11:12:12.000Z|2022-06-02T11:14:12.000Z;LIGHT|2022-06-02T11:14:12.000Z|2022-06-02T11:19:42.000Z;REM|2022-06-02T11:19:42.000Z|2022-06-02T11:21:42.000Z;WAKE|2022-06-02T11:21:42.000Z|2022-06-02T11:30:42.000Z;LIGHT|2022-06-02T11:30:42.000Z|2022-06-02T11:37:42.000Z;WAKE|2022-06-02T11:37:42.000Z|2022-06-02T11:42:12.000Z;LIGHT|2022-06-02T11:42:12.000Z|2022-06-02T11:50:42.000Z;WAKE|2022-06-02T11:50:42.000Z|2022-06-02T11:51:12.000Z;LIGHT|2022-06-02T11:51:12.000Z|2022-06-02T11:59:42.000Z;WAKE|2022-06-02T11:59:42.000Z|2022-06-02T12:15:42.000Z;
Automatic,2022-06-01,-5.0,43.970970181214696,2022-06-01T07:06:41.000Z,2022-06-01T07:10:41.000Z,2022-06-01T12:03:11.000Z,2022-06-01T12:05:11.000Z,1.791E7,1.437E7,2850000.0,1770000.0,3960000.0,9.0,80.23450586264657,77.0,3180000.0,0.0,9750000.0,240000.0,2.0,67.84968684759917,12.31732776617954,19.832985386221296,Sleep,PrimarySleep,false,-0.2,Available,Not applicable,Not applicable,Not applicable,Not applicable,WAKE|2022-06-01T07:06:41.000Z|2022-06-01T07:10:41.000Z;LIGHT|2022-06-01T07:10:41.000Z|2022-06-01T07:12:41.000Z;DEEP|2022-06-01T07:12:41.000Z|2022-06-01T07:16:41.000Z;LIGHT|2022-06-01T07:16:41.000Z|2022-06-01T07:19:41.000Z;WAKE|2022-06-01T07:19:41.000Z|2022-06-01T07:20:11.000Z;LIGHT|2022-06-01T07:20:11.000Z|2022-06-01T07:22:41.000Z;WAKE|2022-06-01T07:22:41.000Z|2022-06-01T07:23:11.000Z;LIGHT|2022-06-01T07:23:11.000Z|2022-06-01T07:24:11.000Z;WAKE|2022-06-01T07:24:11.000Z|2022-06-01T07:24:41.000Z;LIGHT|2022-06-01T07:24:41.000Z|2022-06-01T07:36:11.000Z;DEEP|2022-06-01T07:36:11.000Z|2022-06-01T07:38:41.000Z;LIGHT|2022-06-01T07:38:41.000Z|2022-06-01T07:45:41.000Z;WAKE|2022-06-01T07:45:41.000Z|2022-06-01T07:46:11.000Z;LIGHT|2022-06-01T07:46:11.000Z|2022-06-01T07:57:11.000Z;WAKE|2022-06-01T07:57:11.000Z|2022-06-01T07:57:41.000Z;LIGHT|2022-06-01T07:57:41.000Z|2022-06-01T08:07:11.000Z;WAKE|2022-06-01T08:07:11.000Z|2022-06-01T08:16:41.000Z;REM|2022-06-01T08:16:41.000Z|2022-06-01T08:17:11.000Z;WAKE|2022-06-01T08:17:11.000Z|2022-06-01T08:17:41.000Z;REM|2022-06-01T08:17:41.000Z|2022-06-01T08:18:11.000Z;WAKE|2022-06-01T08:18:11.000Z|2022-06-01T08:19:41.000Z;REM|2022-06-01T08:19:41.000Z|2022-06-01T08:24:11.000Z;WAKE|2022-06-01T08:24:11.000Z|2022-06-01T08:26:41.000Z;REM|2022-06-01T08:26:41.000Z|2022-06-01T08:28:11.000Z;WAKE|2022-06-01T08:28:11.000Z|2022-06-01T08:28:41.000Z;REM|2022-06-01T08:28:41.000Z|2022-06-01T08:33:11.000Z;WAKE|2022-06-01T08:33:11.000Z|2022-06-01T08:33:41.000Z;LIGHT|2022-06-01T08:33:41.000Z|2022-06-01T08:35:11.000Z;WAKE|2022-06-01T08:35:11.000Z|2022-06-01T08:35:41.000Z;LIGHT|2022-06-01T08:35:41.000Z|2022-06-01T08:36:11.000Z;REM|2022-06-01T08:36:11.000Z|2022-06-01T08:37:41.000Z;WAKE|2022-06-01T08:37:41.000Z|2022-06-01T08:38:11.000Z;REM|2022-06-01T08:38:11.000Z|2022-06-01T08:39:11.000Z;LIGHT|2022-06-01T08:39:11.000Z|2022-06-01T08:39:41.000Z;REM|2022-06-01T08:39:41.000Z|2022-06-01T08:42:11.000Z;WAKE|2022-06-01T08:42:11.000Z|2022-06-01T08:42:41.000Z;REM|2022-06-01T08:42:41.000Z|2022-06-01T09:01:11.000Z;LIGHT|2022-06-01T09:01:11.000Z|2022-06-01T09:02:41.000Z;WAKE|2022-06-01T09:02:41.000Z|2022-06-01T09:05:11.000Z;LIGHT|2022-06-01T09:05:11.000Z|2022-06-01T09:08:11.000Z;WAKE|2022-06-01T09:08:11.000Z|2022-06-01T09:09:41.000Z;LIGHT|2022-06-01T09:09:41.000Z|2022-06-01T09:16:11.000Z;WAKE|2022-06-01T09:16:11.000Z|2022-06-01T09:17:11.000Z;LIGHT|2022-06-01T09:17:11.000Z|2022-06-01T09:21:11.000Z;WAKE|2022-06-01T09:21:11.000Z|2022-06-01T09:21:41.000Z;LIGHT|2022-06-01T09:21:41.000Z|2022-06-01T09:35:41.000Z;WAKE|2022-06-01T09:35:41.000Z|2022-06-01T09:36:41.000Z;LIGHT|2022-06-01T09:36:41.000Z|2022-06-01T09:37:11.000Z;WAKE|2022-06-01T09:37:11.000Z|2022-06-01T09:37:41.000Z;LIGHT|2022-06-01T09:37:41.000Z|2022-06-01T09:48:41.000Z;DEEP|2022-06-01T09:48:41.000Z|2022-06-01T09:49:11.000Z;LIGHT|2022-06-01T09:49:11.000Z|2022-06-01T09:50:41.000Z;DEEP|2022-06-01T09:50:41.000Z|2022-06-01T10:06:11.000Z;WAKE|2022-06-01T10:06:11.000Z|2022-06-01T10:06:41.000Z;LIGHT|2022-06-01T10:06:41.000Z|2022-06-01T10:18:11.000Z;DEEP|2022-06-01T10:18:11.000Z|2022-06-01T10:25:11.000Z;WAKE|2022-06-01T10:25:11.000Z|2022-06-01T10:26:11.000Z;LIGHT|2022-06-01T10:26:11.000Z|2022-06-01T10:34:11.000Z;WAKE|2022-06-01T10:34:11.000Z|2022-06-01T10:34:41.000Z;LIGHT|2022-06-01T10:34:41.000Z|2022-06-01T10:38:41.000Z;REM|2022-06-01T10:38:41.000Z|2022-06-01T10:39:41.000Z;LIGHT|2022-06-01T10:39:41.000Z|2022-06-01T10:41:41.000Z;REM|2022-06-01T10:41:41.000Z|2022-06-01T10:44:41.000Z;LIGHT|2022-06-01T10:44:41.000Z|2022-06-01T10:45:11.000Z;REM|2022-06-01T10:45:11.000Z|2022-06-01T10:46:11.000Z;WAKE|2022-06-01T10:46:11.000Z|2022-06-01T10:49:11.000Z;REM|2022-06-01T10:49:11.000Z|2022-06-01T10:52:41.000Z;WAKE|2022-06-01T10:52:41.000Z|2022-06-01T11:01:41.000Z;REM|2022-06-01T11:01:41.000Z|2022-06-01T11:03:41.000Z;WAKE|2022-06-01T11:03:41.000Z|2022-06-01T11:04:11.000Z;REM|2022-06-01T11:04:11.000Z|2022-06-01T11:05:41.000Z;LIGHT|2022-06-01T11:05:41.000Z|2022-06-01T11:06:41.000Z;REM|2022-06-01T11:06:41.000Z|2022-06-01T11:07:11.000Z;LIGHT|2022-06-01T11:07:11.000Z|2022-06-01T11:13:11.000Z;WAKE|2022-06-01T11:13:11.000Z|2022-06-01T11:16:11.000Z;LIGHT|2022-06-01T11:16:11.000Z|2022-06-01T11:17:11.000Z;WAKE|2022-06-01T11:17:11.000Z|2022-06-01T11:17:41.000Z;LIGHT|2022-06-01T11:17:41.000Z|2022-06-01T11:23:11.000Z;WAKE|2022-06-01T11:23:11.000Z|2022-06-01T11:26:41.000Z;LIGHT|2022-06-01T11:26:41.000Z|2022-06-01T11:29:11.000Z;WAKE|2022-06-01T11:29:11.000Z|2022-06-01T11:31:11.000Z;LIGHT|2022-06-01T11:31:11.000Z|2022-06-01T11:41:41.000Z;WAKE|2022-06-01T11:41:41.000Z|2022-06-01T11:43:41.000Z;LIGHT|2022-06-01T11:43:41.000Z|2022-06-01T11:47:11.000Z;WAKE|2022-06-01T11:47:11.000Z|2022-06-01T11:48:11.000Z;LIGHT|2022-06-01T11:48:11.000Z|2022-06-01T11:54:11.000Z;WAKE|2022-06-01T11:54:11.000Z|2022-06-01T11:54:41.000Z;LIGHT|2022-06-01T11:54:41.000Z|2022-06-01T12:03:11.000Z;WAKE|2022-06-01T12:03:11.000Z|2022-06-01T12:05:41.000Z;
Automatic,2022-05-31,-5.0,24.038818860877694,2022-05-31T07:01:11.000Z,2022-05-31T07:02:41.000Z,2022-05-31T10:08:11.000Z,2022-05-31T10:15:11.000Z,1.164E7,8910000.0,510000.0,2010000.0,6720000.0,27.0,76.54639175257732,75.0,2220000.0,0.0,6390000.0,90000.0,2.0,71.71717171717171,22.55892255892256,5.723905723905724,Sleep,PrimarySleep,false,Could not calculate,Error,Not applicable,Not applicable,Not applicable,Not applicable,WAKE|2022-05-31T07:01:11.000Z|2022-05-31T07:02:41.000Z;LIGHT|2022-05-31T07:02:41.000Z|2022-05-31T07:05:41.000Z;WAKE|2022-05-31T07:05:41.000Z|2022-05-31T07:06:11.000Z;LIGHT|2022-05-31T07:06:11.000Z|2022-05-31T07:09:41.000Z;WAKE|2022-05-31T07:09:41.000Z|2022-05-31T07:10:11.000Z;LIGHT|2022-05-31T07:10:11.000Z|2022-05-31T07:12:41.000Z;WAKE|2022-05-31T07:12:41.000Z|2022-05-31T07:13:11.000Z;LIGHT|2022-05-31T07:13:11.000Z|2022-05-31T07:14:11.000Z;DEEP|2022-05-31T07:14:11.000Z|2022-05-31T07:14:41.000Z;WAKE|2022-05-31T07:14:41.000Z|2022-05-31T07:18:41.000Z;LIGHT|2022-05-31T07:18:41.000Z|2022-05-31T07:34:41.000Z;DEEP|2022-05-31T07:34:41.000Z|2022-05-31T07:39:11.000Z;LIGHT|2022-05-31T07:39:11.000Z|2022-05-31T07:41:41.000Z;DEEP|2022-05-31T07:41:41.000Z|2022-05-31T08:03:41.000Z;LIGHT|2022-05-31T08:03:41.000Z|2022-05-31T08:11:11.000Z;DEEP|2022-05-31T08:11:11.000Z|2022-05-31T08:15:41.000Z;LIGHT|2022-05-31T08:15:41.000Z|2022-05-31T08:20:41.000Z;WAKE|2022-05-31T08:20:41.000Z|2022-05-31T08:21:11.000Z;LIGHT|2022-05-31T08:21:11.000Z|2022-05-31T08:29:11.000Z;WAKE|2022-05-31T08:29:11.000Z|2022-05-31T08:32:11.000Z;LIGHT|2022-05-31T08:32:11.000Z|2022-05-31T08:33:41.000Z;WAKE|2022-05-31T08:33:41.000Z|2022-05-31T08:34:41.000Z;LIGHT|2022-05-31T08:34:41.000Z|2022-05-31T08:35:11.000Z;WAKE|2022-05-31T08:35:11.000Z|2022-05-31T08:37:11.000Z;LIGHT|2022-05-31T08:37:11.000Z|2022-05-31T08:37:41.000Z;WAKE|2022-05-31T08:37:41.000Z|2022-05-31T08:38:41.000Z;LIGHT|2022-05-31T08:38:41.000Z|2022-05-31T08:41:41.000Z;WAKE|2022-05-31T08:41:41.000Z|2022-05-31T08:43:11.000Z;LIGHT|2022-05-31T08:43:11.000Z|2022-05-31T08:46:41.000Z;WAKE|2022-05-31T08:46:41.000Z|2022-05-31T08:54:41.000Z;REM|2022-05-31T08:54:41.000Z|2022-05-31T08:56:41.000Z;WAKE|2022-05-31T08:56:41.000Z|2022-05-31T08:57:11.000Z;REM|2022-05-31T08:57:11.000Z|2022-05-31T09:01:11.000Z;WAKE|2022-05-31T09:01:11.000Z|2022-05-31T09:10:41.000Z;REM|2022-05-31T09:10:41.000Z|2022-05-31T09:12:11.000Z;LIGHT|2022-05-31T09:12:11.000Z|2022-05-31T09:16:11.000Z;REM|2022-05-31T09:16:11.000Z|2022-05-31T09:17:11.000Z;LIGHT|2022-05-31T09:17:11.000Z|2022-05-31T09:18:41.000Z;WAKE|2022-05-31T09:18:41.000Z|2022-05-31T09:22:41.000Z;LIGHT|2022-05-31T09:22:41.000Z|2022-05-31T09:24:41.000Z;WAKE|2022-05-31T09:24:41.000Z|2022-05-31T09:25:11.000Z;LIGHT|2022-05-31T09:25:11.000Z|2022-05-31T10:06:11.000Z;DEEP|2022-05-31T10:06:11.000Z|2022-05-31T10:08:11.000Z;WAKE|2022-05-31T10:08:11.000Z|2022-05-31T10:15:41.000Z;
Automatic,2022-05-30,-5.0,48.20952380952381,2022-05-30T06:52:41.000Z,2022-05-30T07:30:11.000Z,2022-05-30T14:35:41.000Z,2022-05-30T14:46:11.000Z,2.841E7,1.884E7,3930000.0,3060000.0,3720000.0,23.0,66.31467793030623,64.0,6690000.0,0.0,1.185E7,2250000.0,3.0,62.898089171974526,16.24203821656051,20.85987261146497,Sleep,PrimarySleep,false,0.0,Available,Not applicable,Not applicable,Not applicable,Not applicable,WAKE|2022-05-30T06:52:41.000Z|2022-05-30T07:30:11.000Z;LIGHT|2022-05-30T07:30:11.000Z|2022-05-30T07:36:11.000Z;DEEP|2022-05-30T07:36:11.000Z|2022-05-30T07:40:41.000Z;LIGHT|2022-05-30T07:40:41.000Z|2022-05-30T07:41:11.000Z;WAKE|2022-05-30T07:41:11.000Z|2022-05-30T07:42:11.000Z;LIGHT|2022-05-30T07:42:11.000Z|2022-05-30T07:43:11.000Z;WAKE|2022-05-30T07:43:11.000Z|2022-05-30T07:46:41.000Z;LIGHT|2022-05-30T07:46:41.000Z|2022-05-30T07:51:11.000Z;WAKE|2022-05-30T07:51:11.000Z|2022-05-30T07:51:41.000Z;LIGHT|2022-05-30T07:51:41.000Z|2022-05-30T07:56:11.000Z;WAKE|2022-05-30T07:56:11.000Z|2022-05-30T07:56:41.000Z;LIGHT|2022-05-30T07:56:41.000Z|2022-05-30T08:02:41.000Z;DEEP|2022-05-30T08:02:41.000Z|2022-05-30T08:15:41.000Z;LIGHT|2022-05-30T08:15:41.000Z|2022-05-30T08:24:11.000Z;WAKE|2022-05-30T08:24:11.000Z|2022-05-30T08:25:41.000Z;LIGHT|2022-05-30T08:25:41.000Z|2022-05-30T08:32:11.000Z;REM|2022-05-30T08:32:11.000Z|2022-05-30T08:32:41.000Z;WAKE|2022-05-30T08:32:41.000Z|2022-05-30T08:33:41.000Z;REM|2022-05-30T08:33:41.000Z|2022-05-30T08:38:11.000Z;WAKE|2022-05-30T08:38:11.000Z|2022-05-30T08:38:41.000Z;REM|2022-05-30T08:38:41.000Z|2022-05-30T08:43:41.000Z;WAKE|2022-05-30T08:43:41.000Z|2022-05-30T08:44:41.000Z;REM|2022-05-30T08:44:41.000Z|2022-05-30T08:45:11.000Z;WAKE|2022-05-30T08:45:11.000Z|2022-05-30T08:47:11.000Z;REM|2022-05-30T08:47:11.000Z|2022-05-30T08:50:11.000Z;WAKE|2022-05-30T08:50:11.000Z|2022-05-30T08:51:11.000Z;REM|2022-05-30T08:51:11.000Z|2022-05-30T08:53:11.000Z;WAKE|2022-05-30T08:53:11.000Z|2022-05-30T08:53:41.000Z;REM|2022-05-30T08:53:41.000Z|2022-05-30T08:54:11.000Z;WAKE|2022-05-30T08:54:11.000Z|2022-05-30T08:58:41.000Z;LIGHT|2022-05-30T08:58:41.000Z|2022-05-30T09:08:11.000Z;WAKE|2022-05-30T09:08:11.000Z|2022-05-30T09:09:11.000Z;LIGHT|2022-05-30T09:09:11.000Z|2022-05-30T09:11:41.000Z;WAKE|2022-05-30T09:11:41.000Z|2022-05-30T09:18:11.000Z;LIGHT|2022-05-30T09:18:11.000Z|2022-05-30T09:19:11.000Z;WAKE|2022-05-30T09:19:11.000Z|2022-05-30T09:22:41.000Z;LIGHT|2022-05-30T09:22:41.000Z|2022-05-30T09:23:41.000Z;WAKE|2022-05-30T09:23:41.000Z|2022-05-30T09:36:11.000Z;LIGHT|2022-05-30T09:36:11.000Z|2022-05-30T09:36:41.000Z;DEEP|2022-05-30T09:36:41.000Z|2022-05-30T09:38:41.000Z;WAKE|2022-05-30T09:38:41.000Z|2022-05-30T09:41:11.000Z;LIGHT|2022-05-30T09:41:11.000Z|2022-05-30T09:44:11.000Z;WAKE|2022-05-30T09:44:11.000Z|2022-05-30T09:45:41.000Z;LIGHT|2022-05-30T09:45:41.000Z|2022-05-30T09:59:11.000Z;WAKE|2022-05-30T09:59:11.000Z|2022-05-30T10:46:41.000Z;LIGHT|2022-05-30T10:46:41.000Z|2022-05-30T10:50:41.000Z;DEEP|2022-05-30T10:50:41.000Z|2022-05-30T10:58:41.000Z;WAKE|2022-05-30T10:58:41.000Z|2022-05-30T11:00:41.000Z;LIGHT|2022-05-30T11:00:41.000Z|2022-05-30T11:17:41.000Z;DEEP|2022-05-30T11:17:41.000Z|2022-05-30T11:24:11.000Z;WAKE|2022-05-30T11:24:11.000Z|2022-05-30T11:24:41.000Z;LIGHT|2022-05-30T11:24:41.000Z|2022-05-30T11:28:41.000Z;WAKE|2022-05-30T11:28:41.000Z|2022-05-30T11:29:41.000Z;LIGHT|2022-05-30T11:29:41.000Z|2022-05-30T11:30:41.000Z;REM|2022-05-30T11:30:41.000Z|2022-05-30T11:31:11.000Z;WAKE|2022-05-30T11:31:11.000Z|2022-05-30T11:31:41.000Z;REM|2022-05-30T11:31:41.000Z|2022-05-30T11:41:11.000Z;WAKE|2022-05-30T11:41:11.000Z|2022-05-30T11:41:41.000Z;REM|2022-05-30T11:41:41.000Z|2022-05-30T11:45:11.000Z;WAKE|2022-05-30T11:45:11.000Z|2022-05-30T11:45:41.000Z;REM|2022-05-30T11:45:41.000Z|2022-05-30T11:52:41.000Z;WAKE|2022-05-30T11:52:41.000Z|2022-05-30T11:53:11.000Z;REM|2022-05-30T11:53:11.000Z|2022-05-30T11:56:41.000Z;WAKE|2022-05-30T11:56:41.000Z|2022-05-30T11:57:11.000Z;REM|2022-05-30T11:57:11.000Z|2022-05-30T12:03:11.000Z;WAKE|2022-05-30T12:03:11.000Z|2022-05-30T12:04:41.000Z;REM|2022-05-30T12:04:41.000Z|2022-05-30T12:05:41.000Z;LIGHT|2022-05-30T12:05:41.000Z|2022-05-30T12:06:41.000Z;REM|2022-05-30T12:06:41.000Z|2022-05-30T12:10:41.000Z;LIGHT|2022-05-30T12:10:41.000Z|2022-05-30T12:14:11.000Z;WAKE|2022-05-30T12:14:11.000Z|2022-05-30T12:14:41.000Z;LIGHT|2022-05-30T12:14:41.000Z|2022-05-30T12:18:11.000Z;REM|2022-05-30T12:18:11.000Z|2022-05-30T12:18:41.000Z;LIGHT|2022-05-30T12:18:41.000Z|2022-05-30T12:22:11.000Z;REM|2022-05-30T12:22:11.000Z|2022-05-30T12:23:11.000Z;LIGHT|2022-05-30T12:23:11.000Z|2022-05-30T12:23:41.000Z;REM|2022-05-30T12:23:41.000Z|2022-05-30T12:27:11.000Z;LIGHT|2022-05-30T12:27:11.000Z|2022-05-30T12:30:11.000Z;REM|2022-05-30T12:30:11.000Z|2022-05-30T12:30:41.000Z;WAKE|2022-05-30T12:30:41.000Z|2022-05-30T12:31:41.000Z;LIGHT|2022-05-30T12:31:41.000Z|2022-05-30T12:32:11.000Z;WAKE|2022-05-30T12:32:11.000Z|2022-05-30T12:35:11.000Z;LIGHT|2022-05-30T12:35:11.000Z|2022-05-30T12:46:11.000Z;WAKE|2022-05-30T12:46:11.000Z|2022-05-30T12:46:41.000Z;LIGHT|2022-05-30T12:46:41.000Z|2022-05-30T12:50:11.000Z;WAKE|2022-05-30T12:50:11.000Z|2022-05-30T12:51:41.000Z;LIGHT|2022-05-30T12:51:41.000Z|2022-05-30T12:54:11.000Z;WAKE|2022-05-30T12:54:11.000Z|2022-05-30T12:55:11.000Z;LIGHT|2022-05-30T12:55:11.000Z|2022-05-30T13:04:41.000Z;WAKE|2022-05-30T13:04:41.000Z|2022-05-30T13:05:41.000Z;LIGHT|2022-05-30T13:05:41.000Z|2022-05-30T13:14:11.000Z;WAKE|2022-05-30T13:14:11.000Z|2022-05-30T13:14:41.000Z;LIGHT|2022-05-30T13:14:41.000Z|2022-05-30T13:33:41.000Z;DEEP|2022-05-30T13:33:41.000Z|2022-05-30T13:50:41.000Z;WAKE|2022-05-30T13:50:41.000Z|2022-05-30T13:52:41.000Z;LIGHT|2022-05-30T13:52:41.000Z|2022-05-30T14:19:11.000Z;WAKE|2022-05-30T14:19:11.000Z|2022-05-30T14:19:41.000Z;LIGHT|2022-05-30T14:19:41.000Z|2022-05-30T14:26:11.000Z;REM|2022-05-30T14:26:11.000Z|2022-05-30T14:29:11.000Z;LIGHT|2022-05-30T14:29:11.000Z|2022-05-30T14:29:41.000Z;REM|2022-05-30T14:29:41.000Z|2022-05-30T14:35:41.000Z;WAKE|2022-05-30T14:35:41.000Z|2022-05-30T14:46:41.000Z;
