Start Time,End Time,Session Type,Session Subtype,Creation Method,Local Time Zone Offset,Activity Score,Intense Duration (ms),Moderate Duration (ms),Max Heart Rate (bpm),Average Heart Rate (bpm),Steps,Calories,Software Version,Software OS,Software OS Version,Active Time (ms),Total Duration (ms),Activity Pause,Session Source
2022-04-21T12:59:00.000Z,2022-04-21T13:27:00.000Z,WORKOUT,OTHER,Automatic,-5.0,23.2,No Data,1380000.0,115.0,98.0,1124.0,176.0,1.0.107826,ios,15.4,1680000.0,1680000.0,Not Applicable,User Logged
2022-04-21T12:23:29.044Z,2022-04-21T12:58:35.262Z,WORKOUT,RUNNING,Automatic,-5.0,63.713496666666664,1860000.0,95262.0,173.0,150.0,4952.0,616.0,1.0.107826,ios,15.4,2106218.0,2106218.0,Not Applicable,User Logged
2022-04-19T13:13:00.000Z,2022-04-19T13:46:00.000Z,WORKOUT,OTHER,Automatic,-5.0,12.85,No Data,720000.0,120.0,93.0,1510.0,177.0,1.0.107826,ios,15.4,1980000.0,1980000.0,Not Applicable,User Logged
2022-04-19T12:13:38.960Z,2022-04-19T13:02:46.774Z,WORKOUT,RUNNING,Automatic,-5.0,96.9098,2866774.0,81040.0,168.0,151.0,7840.0,895.0,1.0.107826,ios,15.4,2947814.0,2947814.0,Not Applicable,User Logged
2022-04-18T12:44:00.000Z,2022-04-18T13:17:00.000Z,WORKOUT,OTHER,Automatic,-5.0,16.85,No Data,960000.0,117.0,96.0,1501.0,178.0,1.0.107826,ios,15.4,1980000.0,1980000.0,Not Applicable,User Logged
2022-04-18T12:09:17.368Z,2022-04-18T12:43:26.749Z,WORKOUT,RUNNING,Automatic,-5.0,62.481343333333335,1740000.0,266749.0,168.0,147.0,4948.0,583.0,1.0.107826,ios,15.4,2049380.9999999998,2049380.9999999998,Not Applicable,User Logged
2022-04-17T17:12:26.888Z,2022-04-17T17:46:36.214Z,WORKOUT,RUNNING,Automatic,-5.0,62.63116,1740000.0,276214.0,148.0,131.0,4850.0,497.0,1.0.107826,ios,15.4,2049326.0,2049326.0,Not Applicable,User Logged
2022-04-03T22:34:10.068Z,2022-04-03T23:50:01.210Z,WORKOUT,WALKING,Automatic,-4.0,14.642618333333333,No Data,720000.0,117.0,96.0,6242.0,647.0,1.0.106045,ios,15.4,4551142.0,4551142.0,Not Applicable,User Logged
2022-04-03T22:34:10.068Z,2022-04-03T23:50:01.210Z,WORKOUT,WALKING,Automatic,-4.0,14.642618333333333,No Data,720000.0,117.0,96.0,6242.0,647.0,1.0.106045,ios,15.4,4551142.0,4551142.0,Not Applicable,User Logged
2022-04-03T17:56:38.541Z,2022-04-03T18:32:15.299Z,WORKOUT,WALKING,Automatic,-4.0,25.280631666666668,No Data,1500000.0,119.0,103.0,2708.0,335.0,1.0.106045,ios,15.4,2136758.0,2136758.0,Not Applicable,User Logged
2022-04-03T17:00:51.274Z,2022-04-03T17:44:09.296Z,WORKOUT,WALKING,Automatic,-4.0,38.45318,60000.0,2168726.0,136.0,112.0,4404.0,491.0,1.0.106045,ios,15.4,2598022.0,2598022.0,Not Applicable,User Logged
2022-04-03T16:44:00.000Z,2022-04-03T17:07:00.000Z,WORKOUT,OTHER,Automatic,-4.0,21.15,180000.0,900000.0,161.0,113.0,1566.0,195.0,1.0.106045,ios,15.4,1380000.0,1380000.0,Not Applicable,User Logged
2022-04-03T15:20:03.046Z,2022-04-03T16:28:35.501Z,WORKOUT,RUNNING,Automatic,-4.0,132.54091666666667,3840000.0,272455.0,174.0,159.0,10553.0,1317.0,1.0.106045,ios,15.4,4112455.0,4112455.0,Not Applicable,User Logged
2022-04-03T01:06:29.875Z,2022-04-03T01:55:50.011Z,WORKOUT,WALKING,Automatic,-4.0,3.0751041666666667,No Data,60000.0,101.0,77.0,3131.0,283.0,1.0.106045,ios,15.4,2960136.0,2960136.0,Not Applicable,User Logged
2022-04-03T00:25:30.128Z,2022-04-03T00:54:29.621Z,WORKOUT,WALKING,Automatic,-4.0,1.2748933333333334,No Data,No Data,96.0,65.0,2315.0,122.0,1.0.106045,ios,15.4,1739493.0,1739493.0,Not Applicable,User Logged
2022-04-02T22:52:51.405Z,2022-04-02T23:04:25.462Z,WORKOUT,WALKING,Automatic,-4.0,0.5283808333333333,No Data,No Data,87.0,72.0,723.0,47.0,1.0.106045,ios,15.4,694057.0,694057.0,Not Applicable,User Logged
2022-04-02T07:19:33.709Z,2022-04-02T08:20:47.738Z,WORKOUT,RUNNING,Automatic,-4.0,113.8675425,3240000.0,347738.0,148.0,138.0,9022.0,968.0,1.0.106045,ios,15.4,3674029.0,3674029.0,Not Applicable,User Logged
2022-03-31T04:37:08.390Z,2022-03-31T05:09:20.009Z,WORKOUT,RUNNING,Automatic,-5.0,60.376491666666666,1740000.0,140009.0,152.0,139.0,4744.0,450.0,1.0.106045,ios,15.4,1931619.0,1931619.0,Not Applicable,User Logged
2022-03-27T19:25:00.000Z,2022-03-27T19:52:00.000Z,WORKOUT,OTHER,Automatic,-5.0,29.25,420000.0,900000.0,167.0,116.0,2311.0,248.0,1.0.106045,ios,15.4,1620000.0,1620000.0,Not Applicable,User Logged
2022-03-27T18:51:52.158Z,2022-03-27T19:07:49.569Z,WORKOUT,WALKING,Automatic,-5.0,13.1807,No Data,787842.0,118.0,104.0,1468.0,137.0,1.0.106045,ios,15.4,957411.0,957411.0,Not Applicable,User Logged
2022-03-27T18:17:59.933Z,2022-03-27T18:51:52.158Z,WORKOUT,RUNNING,Automatic,-5.0,62.919355833333334,1800000.0,172158.0,170.0,150.0,5142.0,538.0,1.0.106045,ios,15.4,2032225.0,2032225.0,Not Applicable,User Logged
2022-03-26T19:42:00.000Z,2022-03-26T20:13:00.000Z,WORKOUT,OTHER,Automatic,-5.0,9.75,No Data,540000.0,111.0,93.0,836.0,132.0,1.0.106045,ios,15.4,1860000.0,1860000.0,Not Applicable,User Logged
2022-03-26T17:13:07.043Z,2022-03-26T18:14:15.717Z,WORKOUT,RUNNING,Automatic,-5.0,120.40651666666666,3555717.0,112957.0,174.0,152.0,9398.0,971.0,1.0.106045,ios,15.4,3668674.0,3668674.0,Not Applicable,User Logged
2022-03-25T05:33:01.623Z,2022-03-25T06:05:45.269Z,WORKOUT,RUNNING,Automatic,-5.0,58.803130833333334,1620000.0,285269.0,145.0,132.0,4585.0,426.0,1.0.104402,ios,15.4,1963646.0,1963646.0,Not Applicable,User Logged
2022-03-23T04:44:42.807Z,2022-03-23T05:16:36.365Z,WORKOUT,RUNNING,Automatic,-5.0,59.65608333333333,1740000.0,96365.0,151.0,135.0,4751.0,422.0,1.0.104402,ios,15.4,1913558.0,1913558.0,Not Applicable,User Logged
2022-03-20T19:46:00.000Z,2022-03-20T20:06:00.000Z,WORKOUT,OTHER,Automatic,-5.0,12.3,No Data,720000.0,119.0,97.0,646.0,87.0,1.0.104402,ios,15.4,1200000.0,1200000.0,Not Applicable,User Logged
2022-03-20T18:21:34.674Z,2022-03-20T19:22:35.074Z,WORKOUT,RUNNING,Automatic,-5.0,119.60567166666667,3540000.0,95074.0,171.0,151.0,9439.0,963.0,1.0.104402,ios,15.4,3660400.0,3660400.0,Not Applicable,User Logged
2022-03-20T16:41:49.501Z,2022-03-20T16:53:08.661Z,WORKOUT,WALKING,Automatic,-5.0,0.4587491666666667,No Data,No Data,102.0,82.0,718.0,50.0,1.0.104402,ios,15.4,679160.0,679160.0,Not Applicable,User Logged
2022-03-19T21:49:00.000Z,2022-03-19T22:01:00.000Z,WORKOUT,OTHER,Automatic,-5.0,8.2,No Data,480000.0,128.0,99.0,636.0,51.0,1.0.104402,ios,15.4,720000.0,720000.0,Not Applicable,User Logged
2022-03-19T17:28:22.877Z,2022-03-19T18:30:42.606Z,WORKOUT,RUNNING,Automatic,-5.0,122.45113583333332,3642606.0,60000.0,171.0,151.0,9386.0,982.0,1.0.104402,ios,15.4,3739729.0,3739729.0,Not Applicable,User Logged
2022-03-18T05:18:44.254Z,2022-03-18T05:30:52.384Z,WORKOUT,WALKING,Automatic,-5.0,2.363121666666667,No Data,120000.0,106.0,83.0,790.0,62.0,1.0.104402,ios,15.4,728130.0,728130.0,Not Applicable,User Logged
2022-03-18T04:12:12.427Z,2022-03-18T04:41:50.095Z,WORKOUT,RUNNING,Automatic,-5.0,55.874560833333334,1620000.0,110095.0,161.0,146.0,4512.0,442.0,1.0.104402,ios,15.4,1777668.0,1777668.0,Not Applicable,User Logged
2022-03-14T04:00:14.879Z,2022-03-14T04:31:21.706Z,WORKOUT,RUNNING,Automatic,-5.0,61.11378333333333,1800000.0,66827.0,144.0,133.0,4763.0,443.0,1.0.103791,ios,15.4,1866827.0,1866827.0,Not Applicable,User Logged
2022-03-13T19:23:29.109Z,2022-03-13T19:34:43.674Z,WORKOUT,WALKING,Automatic,-5.0,3.286395,No Data,180000.0,112.0,79.0,759.0,62.0,1.0.103791,ios,15.4,674565.0,674565.0,Not Applicable,User Logged
2022-03-12T17:25:00.000Z,2022-03-12T18:06:00.000Z,WORKOUT,OTHER,Automatic,-6.0,15.2,No Data,840000.0,118.0,88.0,1363.0,190.0,1.0.103791,ios,15.4,2460000.0,2460000.0,Not Applicable,User Logged
2022-03-12T01:01:00.000Z,2022-03-12T01:15:00.000Z,WORKOUT,OTHER,Automatic,-6.0,8.3,No Data,480000.0,113.0,92.0,476.0,57.0,1.0.103791,ios,15.4,840000.0,840000.0,Not Applicable,User Logged
2022-03-11T12:52:06.666Z,2022-03-11T14:03:45.429Z,WORKOUT,RUNNING,Automatic,-6.0,131.094445,3780000.0,300000.0,168.0,147.0,10754.0,1157.0,1.0.103791,ios,15.4,4298763.0,4298763.0,Not Applicable,User Logged
2022-03-09T06:13:38.585Z,2022-03-09T06:44:04.389Z,WORKOUT,RUNNING,Automatic,-6.0,60.09099583333333,1800000.0,4389.0,162.0,150.0,4615.0,506.0,1.0.103791,ios,15.4,1825804.0,1825804.0,Not Applicable,User Logged
2022-03-07T01:40:53.652Z,2022-03-07T01:51:24.293Z,WORKOUT,WALKING,Automatic,-6.0,2.4255341666666665,No Data,120000.0,115.0,85.0,721.0,59.0,1.0.103791,ios,15.4,630641.0,630641.0,Not Applicable,User Logged
2022-03-06T15:56:55.360Z,2022-03-06T16:36:34.693Z,WORKOUT,WALKING,Automatic,-6.0,15.203866666666666,No Data,840000.0,137.0,106.0,3131.0,356.0,1.0.103791,ios,15.4,2379333.0,2379333.0,Not Applicable,User Logged
2022-03-06T15:09:00.000Z,2022-03-06T15:24:00.000Z,WORKOUT,OTHER,Automatic,-6.0,22.0,480000.0,360000.0,178.0,145.0,1711.0,241.0,1.0.103791,ios,15.4,900000.0,900000.0,Not Applicable,User Logged
2022-03-06T14:52:37.299Z,2022-03-06T15:08:24.657Z,WORKOUT,RUNNING,Automatic,-6.0,27.5786,707358.0,240000.0,167.0,148.0,2075.0,263.0,1.0.103791,ios,15.4,947358.0,947358.0,Not Applicable,User Logged
2022-03-06T12:49:44.179Z,2022-03-06T14:43:40.106Z,WORKOUT,RUNNING,Automatic,-6.0,225.86423333333335,6715927.0,120000.0,173.0,159.0,17055.0,2060.0,1.0.103791,ios,15.4,6835927.0,6835927.0,Not Applicable,User Logged
2022-03-06T12:27:13.661Z,2022-03-06T12:48:51.586Z,WORKOUT,WALKING,Automatic,-6.0,5.432083333333333,No Data,277925.0,131.0,90.0,1468.0,145.0,1.0.103791,ios,15.4,1297925.0,1297925.0,Not Applicable,User Logged
2022-03-05T19:04:00.000Z,2022-03-05T19:15:00.000Z,WORKOUT,OTHER,Automatic,-6.0,10.0,No Data,600000.0,122.0,106.0,791.0,102.0,1.0.103791,ios,15.4,660000.0,660000.0,Not Applicable,User Logged
2022-03-05T18:36:47.432Z,2022-03-05T19:03:12.743Z,WORKOUT,RUNNING,Automatic,-6.0,50.27285666666667,1500000.0,12743.0,166.0,151.0,3917.0,444.0,1.0.103791,ios,15.4,1585311.0,1585311.0,Not Applicable,User Logged
2022-03-05T14:00:03.828Z,2022-03-05T15:06:13.291Z,WORKOUT,WALKING,Automatic,-6.0,12.657885833333333,60000.0,480000.0,144.0,81.0,5925.0,387.0,1.0.103791,ios,15.4,3969463.0,3969463.0,Not Applicable,User Logged
2022-03-05T13:48:09.084Z,2022-03-05T14:00:03.783Z,WORKOUT,RUNNING,Automatic,-6.0,7.2455825,No Data,420000.0,114.0,90.0,1419.0,91.0,1.0.103791,ios,15.4,714699.0,714699.0,Not Applicable,User Logged
2022-03-01T05:05:15.591Z,2022-03-01T07:01:04.823Z,WORKOUT,RUNNING,Automatic,-6.0,229.11739083333333,6840000.0,64823.0,164.0,147.0,17452.0,1868.0,1.0.103791,ios,15.4,6949232.0,6949232.0,Not Applicable,User Logged
2022-02-27T23:06:53.380Z,2022-02-28T00:08:51.699Z,WORKOUT,RUNNING,Automatic,-6.0,121.97198333333333,3600000.0,118319.0,178.0,159.0,9302.0,1112.0,1.0.103791,ios,15.4,3718319.0,3718319.0,Not Applicable,User Logged
2022-02-27T00:52:32.703Z,2022-02-27T01:03:47.493Z,WORKOUT,WALKING,Automatic,-6.0,7.212325,No Data,420000.0,114.0,97.0,702.0,47.0,1.0.101476,ios,15.4,674790.0,674790.0,Not Applicable,User Logged
2022-02-26T23:14:34.527Z,2022-02-26T23:46:58.530Z,WORKOUT,RUNNING,Automatic,-6.0,64.8001,1944003.0,No Data,170.0,165.0,3118.0,608.0,1.0.101476,ios,15.4,1944003.0,1944003.0,Not Applicable,User Logged
2022-02-26T23:03:00.000Z,2022-02-26T23:31:00.000Z,WORKOUT,OTHER,Automatic,-6.0,56.0,1680000.0,No Data,170.0,157.0,1469.0,479.0,1.0.101476,ios,15.4,1680000.0,1680000.0,Not Applicable,User Logged
2022-02-26T22:46:14.400Z,2022-02-26T23:02:15.164Z,WORKOUT,RUNNING,Automatic,-6.0,31.26546666666667,915164.0,45600.0,164.0,151.0,1996.0,263.0,1.0.101476,ios,15.4,960764.0,960764.0,Not Applicable,User Logged
2022-02-22T00:22:38.956Z,2022-02-22T00:35:37.028Z,WORKOUT,RUNNING,Automatic,-6.0,10.117866666666668,No Data,598072.0,125.0,101.0,1502.0,121.0,1.0.101476,ios,15.4,778072.0,778072.0,Not Applicable,User Logged
2022-02-21T21:12:00.000Z,2022-02-21T21:26:00.000Z,WORKOUT,OTHER,Automatic,-6.0,11.1,No Data,660000.0,115.0,101.0,285.0,64.0,1.0.101476,ios,15.4,840000.0,840000.0,Not Applicable,User Logged
2022-02-21T18:09:06.461Z,2022-02-21T18:38:59.045Z,WORKOUT,WALKING,Automatic,-6.0,3.2446158333333335,No Data,120000.0,104.0,79.0,1648.0,140.0,1.0.101476,ios,15.4,1792584.0,1792584.0,Not Applicable,User Logged
2022-02-21T16:47:25.468Z,2022-02-21T17:35:21.678Z,WORKOUT,WALKING,Automatic,-6.0,51.59359833333333,240000.0,2614532.0,165.0,114.0,5192.0,527.0,1.0.101476,ios,15.4,2876210.0,2876210.0,Not Applicable,User Logged
2022-02-21T16:08:36.439Z,2022-02-21T16:46:25.688Z,WORKOUT,RUNNING,Automatic,-6.0,72.82081666666667,2100000.0,169249.0,178.0,158.0,5952.0,668.0,1.0.101476,ios,15.4,2269249.0,2269249.0,Not Applicable,User Logged
2022-02-19T19:09:09.436Z,2022-02-19T19:38:48.900Z,WORKOUT,RUNNING,Automatic,-6.0,55.85713666666666,1620000.0,108900.0,168.0,151.0,4479.0,489.0,1.0.101476,ios,15.4,1779464.0,1779464.0,Not Applicable,User Logged
2022-02-17T13:16:39.523Z,2022-02-17T13:46:44.982Z,WORKOUT,RUNNING,Automatic,-6.0,54.56646416666667,1544982.0,180000.0,152.0,137.0,4028.0,437.0,1.0.101476,ios,15.4,1805459.0,1805459.0,Not Applicable,User Logged
2022-02-16T13:47:00.000Z,2022-02-16T14:16:00.000Z,WORKOUT,OTHER,Automatic,-6.0,20.4,No Data,1200000.0,122.0,96.0,1332.0,158.0,1.0.101476,ios,15.4,1740000.0,1740000.0,Not Applicable,User Logged
2022-02-16T13:27:56.606Z,2022-02-16T13:46:06.901Z,WORKOUT,RUNNING,Automatic,-6.0,35.11501666666667,1020000.0,66901.0,171.0,157.0,2870.0,309.0,1.0.101476,ios,15.4,1090295.0,1090295.0,Not Applicable,User Logged
2022-02-15T19:43:28.089Z,2022-02-15T19:56:32.868Z,WORKOUT,WALKING,Automatic,-6.0,2.47739,No Data,120000.0,103.0,83.0,946.0,77.0,1.0.101476,ios,15.4,784779.0,784779.0,Not Applicable,User Logged
2022-02-15T17:42:38.073Z,2022-02-15T17:54:38.628Z,WORKOUT,WALKING,Automatic,-6.0,0.5821900000000001,No Data,No Data,94.0,74.0,862.0,58.0,1.0.101476,ios,15.4,720555.0,720555.0,Not Applicable,User Logged
2022-02-15T15:15:44.032Z,2022-02-15T15:26:02.630Z,WORKOUT,WALKING,Automatic,-6.0,0.5154983333333333,No Data,No Data,97.0,80.0,907.0,59.0,1.0.101476,ios,15.4,618598.0,618598.0,Not Applicable,User Logged
2022-02-13T19:00:12.950Z,2022-02-13T19:28:40.005Z,WORKOUT,RUNNING,Automatic,-6.0,53.66675,1560000.0,100005.0,154.0,141.0,4149.0,426.0,1.0.100104,ios,15.4,1707055.0,1707055.0,Not Applicable,User Logged
2022-02-11T05:56:09.298Z,2022-02-11T06:26:12.678Z,WORKOUT,RUNNING,Automatic,-6.0,57.25355166666667,1680000.0,72678.0,156.0,140.0,4478.0,439.0,1.0.100104,ios,15.4,1803380.0,1803380.0,Not Applicable,User Logged
2022-02-10T05:08:11.020Z,2022-02-10T05:38:08.760Z,WORKOUT,RUNNING,Automatic,-6.0,57.186816666666665,1680000.0,68760.0,154.0,140.0,4494.0,444.0,1.0.100104,ios,15.4,1797740.0,1797740.0,Not Applicable,User Logged
2022-02-06T18:44:02.587Z,2022-02-06T19:16:59.949Z,WORKOUT,RUNNING,Automatic,-6.0,60.046994166666664,1680000.0,239949.0,165.0,147.0,4628.0,513.0,1.0.100104,ios,15.4,1977362.0,1977362.0,Not Applicable,User Logged
2022-02-02T13:57:00.000Z,2022-02-02T14:22:00.000Z,WORKOUT,OTHER,Automatic,-6.0,10.75,No Data,600000.0,112.0,91.0,640.0,117.0,1.0.98364,ios,15.4,1500000.0,1500000.0,Not Applicable,User Logged
2022-02-02T13:20:27.598Z,2022-02-02T13:56:33.101Z,WORKOUT,RUNNING,Automatic,-6.0,61.02700166666666,1740000.0,180000.0,160.0,140.0,4961.0,530.0,1.0.98364,ios,15.4,2165503.0,2165503.0,Not Applicable,User Logged
2022-02-01T14:16:00.000Z,2022-02-01T14:38:00.000Z,WORKOUT,OTHER,Automatic,-6.0,11.5,No Data,660000.0,113.0,96.0,645.0,110.0,1.0.98364,ios,15.4,1320000.0,1320000.0,Not Applicable,User Logged
2022-02-01T13:40:17.370Z,2022-02-01T14:12:30.893Z,WORKOUT,RUNNING,Automatic,-6.0,60.06126916666667,1740000.0,120000.0,157.0,146.0,4909.0,514.0,1.0.98364,ios,15.4,1933523.0,1933523.0,Not Applicable,User Logged
2022-01-31T15:03:39.548Z,2022-01-31T15:43:02.047Z,WORKOUT,WALKING,Automatic,-6.0,15.983439166666667,140452.0,600000.0,172.0,99.0,3332.0,301.0,1.0.98364,ios,15.4,2362499.0,2362499.0,Not Applicable,User Logged
2022-01-31T14:11:45.465Z,2022-01-31T14:36:40.501Z,WORKOUT,RUNNING,Automatic,-6.0,44.0121125,1200000.0,240000.0,172.0,149.0,3382.0,387.0,1.0.98364,ios,15.4,1495036.0,1495036.0,Not Applicable,User Logged
2022-01-31T01:36:45.668Z,2022-01-31T01:49:47.366Z,WORKOUT,WALKING,Automatic,-6.0,2.501415,No Data,120000.0,102.0,85.0,873.0,65.0,1.0.98364,ios,15.4,781698.0,781698.0,Not Applicable,User Logged
2022-01-30T17:14:32.577Z,2022-01-30T17:45:55.215Z,WORKOUT,RUNNING,Automatic,-6.0,59.9431025,1740000.0,115215.0,164.0,148.0,4740.0,500.0,1.0.98364,ios,15.4,1882638.0,1882638.0,Not Applicable,User Logged
2022-01-26T14:09:00.000Z,2022-01-26T14:30:00.000Z,WORKOUT,OTHER,Automatic,-6.0,6.55,No Data,360000.0,105.0,92.0,684.0,91.0,1.0.98364,ios,15.3,1260000.0,1260000.0,Not Applicable,User Logged
2022-01-26T13:34:40.012Z,2022-01-26T14:08:00.897Z,WORKOUT,RUNNING,Automatic,-6.0,62.06665666666667,1800000.0,120000.0,171.0,149.0,4862.0,537.0,1.0.98364,ios,15.3,2000885.0,2000885.0,Not Applicable,User Logged
2022-01-26T05:47:33.813Z,2022-01-26T06:18:56.640Z,WORKOUT,RUNNING,Automatic,-6.0,58.9658225,1680000.0,176640.0,165.0,147.0,4445.0,490.0,1.0.98364,ios,15.3,1882827.0,1882827.0,Not Applicable,User Logged
2022-01-23T19:04:23.779Z,2022-01-23T19:37:27.309Z,WORKOUT,RUNNING,Automatic,-6.0,58.030184166666665,1620000.0,240000.0,163.0,143.0,4411.0,491.0,1.0.98364,ios,15.3,1983530.0,1983530.0,Not Applicable,User Logged
2022-01-21T05:43:19.322Z,2022-01-21T06:14:10.939Z,WORKOUT,RUNNING,Automatic,-6.0,50.91028333333333,1260000.0,531617.0,151.0,130.0,4118.0,404.0,1.0.98364,ios,15.3,1851617.0,1851617.0,Not Applicable,User Logged
2022-01-18T13:21:32.799Z,2022-01-18T13:49:27.478Z,WORKOUT,WALKING,Automatic,-6.0,26.526248333333335,No Data,1587201.0,117.0,105.0,2992.0,272.0,1.0.98364,ios,15.3,1674679.0,1674679.0,Not Applicable,No Data
2022-01-18T12:55:39.742Z,2022-01-18T13:21:32.710Z,WORKOUT,RUNNING,Automatic,-6.0,46.612048333333334,1320000.0,152710.0,158.0,139.0,3839.0,382.0,1.0.98364,ios,15.3,1552968.0,1552968.0,Not Applicable,No Data
2022-01-17T20:11:57.987Z,2022-01-17T21:20:30.730Z,WORKOUT,RUNNING,Automatic,-6.0,131.51384416666667,3780000.0,330730.0,173.0,153.0,9963.0,1232.0,1.0.98364,ios,15.3,4112743.0000000005,4112743.0000000005,Not Applicable,No Data
2022-01-15T20:23:27.258Z,2022-01-15T20:38:02.963Z,WORKOUT,RUNNING,Automatic,-6.0,No Data,No Data,No Data,145.0,131.0,2157.0,206.0,1.0.97358,ios,15.3,875705.0,875705.0,Not Applicable,No Data
2022-01-15T18:47:00.000Z,2022-01-15T19:35:00.000Z,WORKOUT,OTHER,Automatic,-6.0,19.7,No Data,1140000.0,133.0,88.0,1286.0,249.0,1.0.97358,ios,15.3,2880000.0,2880000.0,Not Applicable,No Data
2022-01-15T07:09:00.000Z,2022-01-15T07:27:00.000Z,WORKOUT,OTHER,Automatic,-6.0,8.15,No Data,480000.0,125.0,85.0,210.0,83.0,1.0.97358,ios,15.3,1080000.0,1080000.0,Not Applicable,No Data
2022-01-13T13:59:00.000Z,2022-01-13T14:21:00.000Z,WORKOUT,OTHER,Automatic,-6.0,8.65,No Data,480000.0,110.0,91.0,775.0,114.0,1.0.97358,ios,15.3,1320000.0,1320000.0,Not Applicable,No Data
2022-01-13T13:23:47.171Z,2022-01-13T13:58:04.039Z,WORKOUT,RUNNING,Automatic,-6.0,63.01405666666667,1740000.0,300000.0,166.0,146.0,5003.0,571.0,1.0.97358,ios,15.3,2056868.0,2056868.0,Not Applicable,No Data
2022-01-12T14:33:00.000Z,2022-01-12T15:00:00.000Z,WORKOUT,OTHER,Automatic,-6.0,8.7,No Data,480000.0,110.0,91.0,761.0,135.0,1.0.97358,ios,15.3,1620000.0,1620000.0,Not Applicable,No Data
2022-01-12T13:35:51.740Z,2022-01-12T14:10:43.144Z,WORKOUT,RUNNING,Automatic,-6.0,65.05688333333333,1920000.0,60000.0,167.0,149.0,5066.0,605.0,1.0.97358,ios,15.3,2091404.0,2091404.0,Not Applicable,No Data
2022-01-11T14:25:00.000Z,2022-01-11T14:52:00.000Z,WORKOUT,OTHER,Automatic,-6.0,24.15,No Data,1440000.0,117.0,99.0,1006.0,148.0,1.0.97358,ios,15.3,1620000.0,1620000.0,Not Applicable,No Data
2022-01-11T13:14:44.051Z,2022-01-11T14:24:18.791Z,WORKOUT,RUNNING,Automatic,-6.0,130.32647416666669,3660000.0,498791.0,169.0,155.0,10379.0,1283.0,1.0.97358,ios,15.3,4174740.0,4174740.0,Not Applicable,No Data
2022-01-11T04:31:59.277Z,2022-01-11T05:02:49.504Z,WORKOUT,RUNNING,Automatic,-6.0,59.825669166666664,1740000.0,109504.0,172.0,156.0,4337.0,568.0,1.0.97358,ios,15.3,1850227.0,1850227.0,Not Applicable,No Data
2022-01-09T19:54:38.256Z,2022-01-09T20:44:21.924Z,WORKOUT,WALKING,Automatic,-6.0,36.08067,No Data,2121744.0,120.0,104.0,5219.0,522.0,1.0.97358,ios,15.3,2983668.0,2983668.0,Not Applicable,No Data
2022-01-09T19:25:46.650Z,2022-01-09T19:53:38.507Z,WORKOUT,RUNNING,Automatic,-6.0,51.652908333333336,1440000.0,218507.0,168.0,153.0,4298.0,511.0,1.0.97358,ios,15.3,1671857.0,1671857.0,Not Applicable,No Data
2022-01-09T01:15:53.267Z,2022-01-09T01:48:24.047Z,WORKOUT,RUNNING,Automatic,-6.0,58.05561083333333,1620000.0,240000.0,161.0,141.0,4623.0,519.0,1.0.97358,ios,15.3,1950780.0,1950780.0,Not Applicable,No Data
2022-01-05T17:55:00.000Z,2022-01-05T18:39:00.000Z,WORKOUT,OTHER,Automatic,-6.0,12.2,No Data,660000.0,112.0,82.0,1379.0,176.0,1.0.97358,ios,15.3,2640000.0,2640000.0,Not Applicable,No Data
2022-01-05T16:50:30.378Z,2022-01-05T17:02:48.439Z,WORKOUT,WALKING,Automatic,-6.0,0.4650508333333334,No Data,No Data,102.0,73.0,801.0,55.0,1.0.97358,ios,15.3,738061.0,738061.0,Not Applicable,No Data
2022-01-05T15:54:53.301Z,2022-01-05T16:07:14.535Z,WORKOUT,WALKING,Automatic,-6.0,0.5621125,No Data,No Data,91.0,79.0,933.0,76.0,1.0.97358,ios,15.3,741234.0,741234.0,Not Applicable,No Data
2022-01-01T22:28:10.382Z,2022-01-01T22:55:48.437Z,WORKOUT,RUNNING,Automatic,-6.0,52.655915,1548437.0,60000.0,171.0,153.0,4236.0,507.0,1.0.97318,ios,15.3,1658055.0,1658055.0,Not Applicable,No Data
2021-12-31T19:11:54.267Z,2021-12-31T19:37:58.603Z,WORKOUT,RUNNING,Automatic,-6.0,50.95343333333334,1498603.0,60000.0,177.0,164.0,3824.0,496.0,1.0.97318,ios,15.3,1564336.0,1564336.0,Not Applicable,No Data
2021-12-30T06:39:31.545Z,2021-12-30T07:11:56.337Z,WORKOUT,RUNNING,Automatic,-6.0,60.0126625,1740000.0,116337.0,159.0,141.0,4659.0,520.0,1.0.97318,ios,15.3,1944792.0,1944792.0,Not Applicable,No Data
2021-12-30T01:02:35.552Z,2021-12-30T01:20:29.549Z,WORKOUT,WALKING,Automatic,-6.0,2.6949975,No Data,120000.0,115.0,91.0,1226.0,125.0,1.0.97318,ios,15.3,1073997.0,1073997.0,Not Applicable,No Data
2021-12-29T06:20:00.240Z,2021-12-29T06:53:50.582Z,WORKOUT,RUNNING,Automatic,-6.0,59.0998,1680000.0,180000.0,162.0,138.0,4517.0,530.0,1.0.97318,ios,15.3,2030342.0,2030342.0,Not Applicable,No Data
2021-12-29T03:28:00.187Z,2021-12-29T03:39:32.628Z,WORKOUT,WALKING,Automatic,-6.0,8.127034166666666,No Data,480000.0,129.0,94.0,789.0,94.0,1.0.97318,ios,15.3,692441.0,692441.0,Not Applicable,No Data
